name	Unique Positions	Total Tags
scaffold_22044	0	0.0
scaffold_22047	2	4.0
scaffold_2205	7	8.0
scaffold_22059	1	1.0
scaffold_2206	2	2.0
scaffold_22060	1	1.0
scaffold_22062	1	1.0
scaffold_2207	12	40.0
scaffold_22072	0	0.0
scaffold_22077	0	0.0
scaffold_22078	1	1.0
scaffold_2208	6	15.0
scaffold_22083	1	4.0
scaffold_22085	1	1.0
scaffold_22088	1	1.0
scaffold_2209	2	4.0
scaffold_221	21	156.0
scaffold_2210	31	147.0
scaffold_2211	5	7.0
scaffold_22113	0	0.0
scaffold_22115	3	6.0
scaffold_22116	1	1.0
scaffold_22118	3	6.0
scaffold_2212	9	17.0
scaffold_22122	4	7.0
scaffold_22124	1	3.0
scaffold_22127	0	0.0
scaffold_2213	5	7.0
scaffold_22131	1	2.0
scaffold_22137	2	4.0
scaffold_22139	1	1.0
scaffold_2214	10	16.0
scaffold_22144	1	1.0
scaffold_22148	1	1.0
scaffold_2215	2	2.0
scaffold_22155	2	2.0
scaffold_2216	11	17.0
scaffold_22169	2	2.0
scaffold_2217	29	56.0
scaffold_2218	9	44.0
scaffold_22185	1	1.0
scaffold_22186	6	16.0
scaffold_2219	8	12.0
scaffold_22199	1	1.0
scaffold_222	39	461.0
scaffold_2220	8	18.0
scaffold_22202	1	1.0
scaffold_2221	9	20.0
scaffold_22210	2	2.0
scaffold_22213	1	2.0
scaffold_2222	7	14.0
scaffold_22221	1	1.0
scaffold_22224	1	1.0
scaffold_2223	10	18.0
scaffold_22231	1	1.0
scaffold_22238	1	3.0
scaffold_22239	1	1.0
scaffold_2224	4	9.0
scaffold_22243	1	3.0
scaffold_2225	2	9.0
scaffold_22250	1	3.0
scaffold_22252	2	2.0
scaffold_2226	10	21.0
scaffold_22261	2	7.0
scaffold_22268	1	1.0
scaffold_22269	2	5.0
scaffold_2227	9	11.0
scaffold_22270	1	2.0
scaffold_22272	2	19.0
scaffold_22275	93	139.0
scaffold_22276	3	3.0
scaffold_2228	2	2.0
scaffold_22282	1	1.0
scaffold_22283	1	1.0
scaffold_22289	1	1.0
scaffold_2229	13	22.0
scaffold_22298	0	0.0
scaffold_223	38	128.0
scaffold_2230	3	4.0
scaffold_22303	2	2.0
scaffold_22306	1	1.0
scaffold_22307	1	1.0
scaffold_2231	17	104.0
scaffold_22312	2	3.0
scaffold_22314	2	3.0
scaffold_2232	6	9.0
scaffold_22329	4	4.0
scaffold_2233	11	21.0
scaffold_22330	0	0.0
scaffold_22333	1	2.0
scaffold_22334	1	1.0
scaffold_2234	13	90.0
scaffold_22345	2	6.0
scaffold_22347	1	1.0
scaffold_22348	1	2.0
scaffold_2235	6	11.0
scaffold_22350	1	2.0
scaffold_22358	1	1.0
scaffold_2236	15	70.0
scaffold_2237	9	16.0
scaffold_22373	1	2.0
scaffold_22375	1	1.0
scaffold_2238	11	20.0
scaffold_22380	0	0.0
scaffold_22383	1	1.0
scaffold_22387	3	5.0
scaffold_2239	15	190.0
scaffold_224	57	198.0
scaffold_2240	8	11.0
scaffold_2241	11	24.0
scaffold_22411	1	1.0
scaffold_22412	4	5.0
scaffold_2242	8	14.0
scaffold_22423	1	2.0
scaffold_2243	4	10.0
scaffold_22433	1	2.0
scaffold_22434	3	9.0
scaffold_22436	2	3.0
scaffold_22438	1	1.0
scaffold_2244	9	10.0
scaffold_22446	1	7.0
scaffold_2245	20	65.0
scaffold_2246	8	14.0
scaffold_2247	21	37.0
scaffold_22471	6	26.0
scaffold_22475	3	12.0
scaffold_22479	0	0.0
scaffold_2248	23	51.0
scaffold_22480	3	3.0
scaffold_22481	1	4.0
scaffold_22483	0	0.0
scaffold_22486	6	27.0
scaffold_22487	2	8.0
scaffold_2249	7	15.0
scaffold_22492	6	9.0
scaffold_22495	0	0.0
scaffold_22498	1	5.0
scaffold_225	34	49.0
scaffold_2250	12	25.0
scaffold_22506	1	3.0
scaffold_2251	21	63.0
scaffold_22512	0	0.0
scaffold_22518	1	1.0
scaffold_2252	18	28.0
scaffold_22525	22	42.0
scaffold_22528	1	1.0
scaffold_2253	9	28.0
scaffold_22533	2	3.0
scaffold_22534	1	1.0
scaffold_2254	31	56.0
scaffold_22548	1	1.0
scaffold_2255	6	10.0
scaffold_2256	1	2.0
scaffold_22563	0	0.0
scaffold_22569	1	2.0
scaffold_2257	14	21.0
scaffold_22576	1	1.0
scaffold_2258	14	24.0
scaffold_2259	10	20.0
scaffold_22590	1	1.0
scaffold_22592	1	1.0
scaffold_22593	1	1.0
scaffold_226	57	161.0
scaffold_2260	22	35.0
scaffold_22607	0	0.0
scaffold_22609	1	2.0
scaffold_2261	15	36.0
scaffold_22613	0	0.0
scaffold_2262	7	21.0
scaffold_2263	24	53.0
scaffold_22630	3	3.0
scaffold_22631	0	0.0
scaffold_22635	1	1.0
scaffold_22638	2	2.0
scaffold_2264	10	19.0
scaffold_22646	3	5.0
scaffold_22649	1	1.0
scaffold_2265	11	60.0
scaffold_2266	8	13.0
scaffold_22661	1	1.0
scaffold_22662	2	2.0
scaffold_22668	1	1.0
scaffold_2267	9	14.0
scaffold_2268	8	16.0
scaffold_22681	2	2.0
scaffold_22683	1	1.0
scaffold_22687	1	2.0
scaffold_2269	13	45.0
scaffold_22691	3	10.0
scaffold_22692	1	1.0
scaffold_22697	3	10.0
scaffold_227	65	230.0
scaffold_2270	9	15.0
scaffold_22701	4	80.0
scaffold_2271	9	14.0
scaffold_22712	1	1.0
scaffold_22713	1	4.0
scaffold_22714	0	0.0
scaffold_22718	1	1.0
scaffold_2272	37	155.0
scaffold_22721	1	3.0
scaffold_22726	2	9.0
scaffold_22729	1	1.0
scaffold_2273	8	19.0
scaffold_22730	2	2.0
scaffold_22733	2	2.0
scaffold_22738	4	18.0
scaffold_22739	1	1.0
scaffold_2274	1	1.0
scaffold_22740	0	0.0
scaffold_22742	1	1.0
scaffold_22747	0	0.0
scaffold_22748	1	2.0
scaffold_22749	13	18.0
scaffold_2275	24	49.0
scaffold_22750	0	0.0
scaffold_22753	1	1.0
scaffold_22759	1	1.0
scaffold_2276	15	25.0
scaffold_22760	0	0.0
scaffold_22766	1	1.0
scaffold_2277	5	29.0
scaffold_22779	3	4.0
scaffold_22786	1	3.0
scaffold_22787	1	1.0
scaffold_22788	2	2.0
scaffold_2279	6	9.0
scaffold_22791	1	2.0
scaffold_22793	7	85.0
scaffold_22794	2	3.0
scaffold_228	55	264.0
scaffold_2280	1	1.0
scaffold_22800	2	2.0
scaffold_22803	0	0.0
scaffold_22805	1	2.0
scaffold_2281	2	3.0
scaffold_22813	4	20.0
scaffold_22814	1	1.0
scaffold_22818	1	1.0
scaffold_2282	9	16.0
scaffold_22824	1	1.0
scaffold_2283	20	47.0
scaffold_22831	1	1.0
scaffold_22832	1	1.0
scaffold_2284	11	39.0
scaffold_22840	2	3.0
scaffold_22843	1	1.0
scaffold_2285	6	17.0
scaffold_22852	1	1.0
scaffold_22854	2	6.0
scaffold_2286	2	3.0
scaffold_22864	3	8.0
scaffold_22866	1	2.0
scaffold_2287	5	10.0
scaffold_22873	10	26.0
scaffold_2288	6	7.0
scaffold_2289	19	34.0
scaffold_22891	1	1.0
scaffold_22893	1	1.0
scaffold_22897	0	0.0
scaffold_229	48	104.0
scaffold_2290	1	1.0
scaffold_22902	1	1.0
scaffold_22907	0	0.0
scaffold_2291	31	169.0
scaffold_2292	1	2.0
scaffold_22921	1	1.0
scaffold_22926	58	176.0
scaffold_2293	3	3.0
scaffold_22933	1	1.0
scaffold_22939	3	4.0
scaffold_2294	8	20.0
scaffold_22942	1	1.0
scaffold_2295	7	20.0
scaffold_22959	1	1.0
scaffold_2296	9	18.0
scaffold_22961	2	2.0
scaffold_2297	23	223.0
scaffold_22974	2	2.0
scaffold_2298	13	24.0
scaffold_22981	1	1.0
scaffold_22982	1	1.0
scaffold_22987	2	3.0
scaffold_22988	1	3.0
scaffold_22989	12	154.0
scaffold_2299	6	9.0
scaffold_22995	1	1.0
scaffold_23	110	13966.0
scaffold_230	46	174.0
scaffold_2300	7	10.0
scaffold_23001	1	1.0
scaffold_23009	3	3.0
scaffold_2301	9	18.0
scaffold_2302	21	81.0
scaffold_23025	1	1.0
scaffold_23028	3	4.0
scaffold_2303	4	4.0
scaffold_23036	1	4.0
scaffold_2304	1	1.0
scaffold_2305	12	25.0
scaffold_23054	1	1.0
scaffold_23055	1	1.0
scaffold_23057	1	2.0
scaffold_2306	17	38.0
scaffold_23066	1	1.0
scaffold_2307	7	16.0
scaffold_23076	1	9.0
scaffold_2308	9	16.0
scaffold_23080	0	0.0
scaffold_2309	22	31.0
scaffold_23097	1	2.0
scaffold_23098	16	20.0
scaffold_231	26	75.0
scaffold_2310	8	11.0
scaffold_23102	1	1.0
scaffold_23104	1	1.0
scaffold_23105	1	1.0
scaffold_23106	1	1.0
scaffold_23107	1	1.0
scaffold_23109	2	2.0
scaffold_2311	15	29.0
scaffold_23113	1	2.0
scaffold_2312	8	10.0
scaffold_23127	1	1.0
scaffold_23128	1	4.0
scaffold_2313	14	30.0
scaffold_23133	1	1.0
scaffold_23135	1	1.0
scaffold_23138	1	1.0
scaffold_2314	9	15.0
scaffold_23147	1	1.0
scaffold_2315	12	19.0
scaffold_23152	1	2.0
scaffold_23157	1	1.0
scaffold_2316	7	9.0
scaffold_23161	6	45.0
scaffold_2317	6	9.0
scaffold_23177	1	1.0
scaffold_2318	8	10.0
scaffold_23185	1	1.0
scaffold_2319	8	12.0
scaffold_232	55	117.0
scaffold_2320	4	6.0
scaffold_23200	1	1.0
scaffold_23201	0	0.0
scaffold_23202	1	2.0
scaffold_23207	2	2.0
scaffold_2321	43	159.0
scaffold_2322	13	26.0
scaffold_23221	1	1.0
scaffold_23229	1	1.0
scaffold_2323	6	6.0
scaffold_23233	1	1.0
scaffold_23238	1	1.0
scaffold_2324	9	14.0
scaffold_23242	0	0.0
scaffold_23243	1	2.0
scaffold_2325	2	5.0
scaffold_23253	1	2.0
scaffold_23256	5	7.0
scaffold_2326	13	27.0
scaffold_23261	1	1.0
scaffold_23263	1	1.0
scaffold_23265	1	5.0
scaffold_23267	2	3.0
scaffold_23268	3	5.0
scaffold_2327	8	12.0
scaffold_23270	2	9.0
scaffold_23273	1	1.0
scaffold_23279	1	1.0
scaffold_2328	12	46.0
scaffold_23282	1	1.0
scaffold_23284	1	2.0
scaffold_2329	10	35.0
scaffold_23291	1	1.0
scaffold_23293	1	1.0
scaffold_23294	1	1.0
scaffold_23295	1	1.0
scaffold_233	46	377.0
scaffold_2330	2	4.0
scaffold_23303	1	1.0
scaffold_23304	2	3.0
scaffold_23305	1	1.0
scaffold_2331	5	6.0
scaffold_23314	1	3.0
scaffold_2332	3	5.0
scaffold_23320	4	8.0
scaffold_23322	1	1.0
scaffold_23328	2	2.0
scaffold_2333	10	16.0
scaffold_23331	1	2.0
scaffold_23333	3	5.0
scaffold_23334	1	4.0
scaffold_2334	4	5.0
scaffold_23344	1	1.0
scaffold_23346	1	1.0
scaffold_23348	1	1.0
scaffold_2335	7	33.0
scaffold_2336	6	7.0
scaffold_23361	1	1.0
scaffold_23369	2	7.0
scaffold_2337	5	7.0
scaffold_23370	0	0.0
scaffold_23375	1	1.0
scaffold_2338	8	17.0
scaffold_23385	2	3.0
scaffold_2339	5	11.0
scaffold_234	42	122.0
scaffold_2340	2	3.0
scaffold_23400	1	1.0
scaffold_2341	5	6.0
scaffold_23412	0	0.0
scaffold_23419	1	1.0
scaffold_2342	18	28.0
scaffold_23429	1	1.0
scaffold_2343	42	1288.0
scaffold_23430	1	1.0
scaffold_23435	2	4.0
scaffold_2344	11	25.0
scaffold_23440	1	2.0
scaffold_2345	13	44.0
scaffold_23450	0	0.0
scaffold_23453	1	1.0
scaffold_23459	1	1.0
scaffold_2346	9	22.0
scaffold_23466	0	0.0
scaffold_23469	3	3.0
scaffold_2347	26	40.0
scaffold_23474	1	1.0
scaffold_23479	2	2.0
scaffold_2348	15	77.0
scaffold_23485	2	4.0
scaffold_2349	1166	5337.0
scaffold_23491	1	3.0
scaffold_235	5	17.0
scaffold_2350	5	7.0
scaffold_23503	1	1.0
scaffold_2351	3	4.0
scaffold_23510	1	1.0
scaffold_23516	2	2.0
scaffold_23517	1	3.0
scaffold_2352	4	6.0
scaffold_23523	1	1.0
scaffold_2353	29	51.0
scaffold_23530	1	3.0
scaffold_2354	6	10.0
scaffold_23542	1	1.0
scaffold_23548	1	1.0
scaffold_2355	1	2.0
scaffold_23555	4	8.0
scaffold_23557	1	3.0
scaffold_23558	0	0.0
scaffold_23559	2	5.0
scaffold_2356	5	13.0
scaffold_23566	1	1.0
scaffold_23567	1	1.0
scaffold_23569	5	27.0
scaffold_2357	3	3.0
scaffold_23573	1	1.0
scaffold_2358	6	27.0
scaffold_23581	1	1.0
scaffold_23582	2	2.0
scaffold_23587	43	61.0
scaffold_2359	9	10.0
scaffold_23590	0	0.0
scaffold_23596	1	1.0
scaffold_236	28	151.0
scaffold_2360	10	21.0
scaffold_23606	1	1.0
scaffold_23608	0	0.0
scaffold_2361	2	2.0
scaffold_23614	0	0.0
scaffold_2362	4	13.0
scaffold_23622	0	0.0
scaffold_23625	1	1.0
scaffold_2363	12	21.0
scaffold_23639	9	22.0
scaffold_2364	4	17.0
scaffold_23645	2	2.0
scaffold_2365	12	22.0
scaffold_23656	1	1.0
scaffold_23657	1	3.0
scaffold_2366	11	21.0
scaffold_23660	1	1.0
scaffold_2367	9	43.0
scaffold_23671	1	1.0
scaffold_23673	2	2.0
scaffold_23676	3	8.0
scaffold_2368	4	4.0
scaffold_23680	1	1.0
scaffold_2369	19	352.0
scaffold_237	16	56.0
scaffold_2370	19	215.0
scaffold_23701	1	1.0
scaffold_23702	1	1.0
scaffold_2371	14	74.0
scaffold_23716	1	1.0
scaffold_2372	35	91.0
scaffold_2373	12	42.0
scaffold_23736	1	2.0
scaffold_23738	1	4.0
scaffold_2374	11	15.0
scaffold_23745	1	3.0
scaffold_23748	2	2.0
scaffold_2375	37	55.0
scaffold_23752	1	2.0
scaffold_2376	19	68.0
scaffold_23761	2	5.0
scaffold_23765	0	0.0
scaffold_2377	12	22.0
scaffold_23770	1	1.0
scaffold_23779	1	5.0
scaffold_2378	3	9.0
scaffold_23781	0	0.0
scaffold_23782	2	7.0
scaffold_23784	1	1.0
scaffold_2379	0	0.0
scaffold_23792	1	3.0
scaffold_23797	0	0.0
scaffold_238	33	149.0
scaffold_2380	5	7.0
scaffold_23800	1	1.0
scaffold_23802	1	4.0
scaffold_23806	1	1.0
scaffold_2381	11	32.0
scaffold_23811	2	13.0
scaffold_23816	1	1.0
scaffold_23818	1	1.0
scaffold_2382	10	16.0
scaffold_23826	1	2.0
scaffold_2383	12	19.0
scaffold_23837	1	1.0
scaffold_2384	24	121.0
scaffold_23842	1	1.0
scaffold_23844	1	1.0
scaffold_23845	11	48.0
scaffold_23846	2	6.0
scaffold_2385	8	11.0
scaffold_23855	1	2.0
scaffold_23856	1	1.0
scaffold_2386	8	16.0
scaffold_23869	2	4.0
scaffold_2387	13	24.0
scaffold_2388	6	14.0
scaffold_2389	5	5.0
scaffold_23892	1	1.0
scaffold_23895	1	1.0
scaffold_239	24	48.0
scaffold_2390	8	35.0
scaffold_23900	1	1.0
scaffold_23907	1	1.0
scaffold_2391	6	10.0
scaffold_2392	4	4.0
scaffold_23922	1	1.0
scaffold_2393	10	17.0
scaffold_23933	1	3.0
scaffold_23934	1	1.0
scaffold_2394	19	46.0
scaffold_23944	0	0.0
scaffold_23945	1	1.0
scaffold_23947	1	1.0
scaffold_2395	14	260.0
scaffold_23954	1	1.0
scaffold_2396	6	10.0
scaffold_23960	1	1.0
scaffold_23962	2	3.0
scaffold_23965	1	7.0
scaffold_2397	26	51.0
scaffold_23976	1	2.0
scaffold_2398	12	21.0
scaffold_23982	1	4.0
scaffold_23985	1	1.0
scaffold_2399	15	28.0
scaffold_23991	1	1.0
scaffold_23993	1	1.0
scaffold_23994	1	1.0
scaffold_24	106	245.0
scaffold_240	80	155.0
scaffold_2400	4	13.0
scaffold_24008	0	0.0
scaffold_2401	6	12.0
scaffold_2402	16	44.0
scaffold_24023	8	19.0
scaffold_24029	1	1.0
scaffold_2403	8	10.0
scaffold_24038	0	0.0
scaffold_2404	8	11.0
scaffold_24040	1	4.0
scaffold_24044	0	0.0
scaffold_24049	1	1.0
scaffold_2405	10	18.0
scaffold_24056	1	1.0
scaffold_24059	1	1.0
scaffold_2406	1	2.0
scaffold_24065	1	1.0
scaffold_24066	1	1.0
scaffold_2407	4	4.0
scaffold_24073	7	28.0
scaffold_24076	2	10.0
scaffold_2408	9	107.0
scaffold_24086	1	1.0
scaffold_2409	21	44.0
scaffold_24092	1	1.0
scaffold_241	55	393.0
scaffold_2410	2	2.0
scaffold_24104	2	3.0
scaffold_24108	1	2.0
scaffold_2411	16	105.0
scaffold_24118	2	2.0
scaffold_2412	4	4.0
scaffold_24123	0	0.0
scaffold_24126	1	3.0
scaffold_24127	2	4.0
scaffold_2413	10	17.0
scaffold_24131	1	2.0
scaffold_24137	1	1.0
scaffold_2414	16	32.0
scaffold_24140	0	0.0
scaffold_24145	1	1.0
scaffold_2415	13	28.0
scaffold_24152	10	49.0
scaffold_24153	1	2.0
scaffold_2416	3	5.0
scaffold_24164	1	1.0
scaffold_2417	5	14.0
scaffold_24177	3	4.0
scaffold_2418	4	4.0
scaffold_24185	1	1.0
scaffold_2419	12	25.0
scaffold_242	30	62.0
scaffold_2420	31	52.0
scaffold_24202	1	3.0
scaffold_2421	6	21.0
scaffold_24210	2	2.0
scaffold_2422	4	7.0
scaffold_24220	0	0.0
scaffold_24225	1	1.0
scaffold_24228	1	1.0
scaffold_2423	5	8.0
scaffold_24237	2	5.0
scaffold_24238	8	266.0
scaffold_2424	14	21.0
scaffold_24242	1	1.0
scaffold_2425	7	9.0
scaffold_24251	2	9.0
scaffold_24256	1	2.0
scaffold_2426	4	4.0
scaffold_24269	1	2.0
scaffold_2427	6	7.0
scaffold_24272	1	5.0
scaffold_24273	2	2.0
scaffold_24274	0	0.0
scaffold_2428	16	62.0
scaffold_24283	0	0.0
scaffold_2429	11	27.0
scaffold_243	44	194.0
scaffold_2430	34	100.0
scaffold_24307	1	3.0
scaffold_24308	0	0.0
scaffold_2431	2	3.0
scaffold_24311	3	7.0
scaffold_2432	13	31.0
scaffold_2433	8	11.0
scaffold_24330	1	3.0
scaffold_24336	4	9.0
scaffold_2434	4	14.0
scaffold_24343	1	1.0
scaffold_2435	70	173.0
scaffold_24350	1	1.0
scaffold_24358	1	1.0
scaffold_2436	9	15.0
scaffold_2437	7	23.0
scaffold_24370	1	1.0
scaffold_24375	1	2.0
scaffold_24377	1	1.0
scaffold_2438	10	19.0
scaffold_2439	10	25.0
scaffold_24396	1	3.0
scaffold_244	36	102.0
scaffold_2440	23	779.0
scaffold_24402	2	2.0
scaffold_24409	1	2.0
scaffold_2441	4	9.0
scaffold_24419	5	57.0
scaffold_2442	9	10.0
scaffold_24424	1	1.0
scaffold_24429	2	3.0
scaffold_2443	12	27.0
scaffold_24433	6	10.0
scaffold_2444	19	292.0
scaffold_24444	1	1.0
scaffold_2445	8	10.0
scaffold_24450	1	2.0
scaffold_2446	8	11.0
scaffold_2447	4	6.0
scaffold_24470	1	1.0
scaffold_24477	1	2.0
scaffold_24478	2	3.0
scaffold_2448	5	10.0
scaffold_24485	1	1.0
scaffold_24486	1	1.0
scaffold_2449	3	8.0
scaffold_245	39	1514.0
scaffold_2450	4	8.0
scaffold_24505	1	2.0
scaffold_24506	1	3.0
scaffold_2451	12	18.0
scaffold_24519	1	1.0
scaffold_2452	6	16.0
scaffold_24525	2	2.0
scaffold_2453	5	7.0
scaffold_2454	3	6.0
scaffold_24544	0	0.0
scaffold_24545	1	2.0
scaffold_24547	1	1.0
scaffold_2455	9	15.0
scaffold_24557	3	11.0
scaffold_2456	4	9.0
scaffold_24562	1	1.0
scaffold_24568	0	0.0
scaffold_2457	6	11.0
scaffold_24571	1	1.0
scaffold_24573	2	4.0
scaffold_24576	1	2.0
scaffold_24577	1	1.0
scaffold_2458	3	4.0
scaffold_2459	7	359.0
scaffold_246	53	171.0
scaffold_2460	13	17.0
scaffold_24603	1	1.0
scaffold_24606	1	2.0
scaffold_2461	7	11.0
scaffold_24619	1	1.0
scaffold_2462	17	33.0
scaffold_2463	21	36.0
scaffold_2464	17	33.0
scaffold_24641	1	2.0
scaffold_24644	1	1.0
scaffold_24648	1	1.0
scaffold_2465	6	11.0
scaffold_24651	1	1.0
scaffold_24653	2	2.0
scaffold_2466	3	3.0
scaffold_24662	1	1.0
scaffold_24664	1	2.0
scaffold_2467	11	29.0
scaffold_24672	1	3.0
scaffold_24676	1	1.0
scaffold_2468	7	13.0
scaffold_24683	1	1.0
scaffold_2469	7	10.0
scaffold_24695	1	1.0
scaffold_247	41	76.0
scaffold_2470	7	8.0
scaffold_2471	8	22.0
scaffold_24716	1	2.0
scaffold_2472	4	8.0
scaffold_24725	0	0.0
scaffold_2473	8	11.0
scaffold_2474	15	55.0
scaffold_24748	2	3.0
scaffold_2475	24	63.0
scaffold_24751	1	1.0
scaffold_24754	2	2.0
scaffold_2476	40	401.0
scaffold_2477	10	16.0
scaffold_24771	7	44.0
scaffold_24777	1	2.0
scaffold_24779	1	39.0
scaffold_2478	12	32.0
scaffold_24782	1	1.0
scaffold_24787	1	1.0
scaffold_24788	1	1.0
scaffold_24789	1	1.0
scaffold_2479	16	36.0
scaffold_24796	1	1.0
scaffold_24798	1	2.0
scaffold_248	26	62.0
scaffold_2480	25	48.0
scaffold_24803	7	10.0
scaffold_2481	4	6.0
scaffold_24810	4	36.0
scaffold_24814	1	1.0
scaffold_2482	14	25.0
scaffold_24821	1	1.0
scaffold_2483	2	3.0
scaffold_24830	2	16.0
scaffold_2484	5	5.0
scaffold_24844	0	0.0
scaffold_2485	13	16.0
scaffold_24850	1	1.0
scaffold_24853	2	2.0
scaffold_24858	1	1.0
scaffold_2486	4	8.0
scaffold_24869	1	1.0
scaffold_2487	14	122.0
scaffold_24876	1	1.0
scaffold_2488	12	38.0
scaffold_2489	3	26.0
scaffold_24897	1	1.0
scaffold_249	49	392.0
scaffold_2490	5	9.0
scaffold_24904	1	4.0
scaffold_24905	2	11.0
scaffold_2491	13	23.0
scaffold_24911	0	0.0
scaffold_24913	1	3.0
scaffold_2492	2	3.0
scaffold_24921	1	3.0
scaffold_24928	1	1.0
scaffold_2493	7	10.0
scaffold_24933	1	4.0
scaffold_24936	1	1.0
scaffold_2494	11	46.0
scaffold_24940	5	6.0
scaffold_24944	1	1.0
scaffold_24945	0	0.0
scaffold_2495	18	106.0
scaffold_24954	1	1.0
scaffold_24956	1	1.0
scaffold_2496	12	44.0
scaffold_24968	3	4.0
scaffold_2497	14	176.0
scaffold_24970	0	0.0
scaffold_24975	1	1.0
scaffold_24976	0	0.0
scaffold_24979	1	1.0
scaffold_2498	3	3.0
scaffold_24980	1	1.0
scaffold_2499	4	6.0
scaffold_24994	2	7.0
scaffold_25	66	184.0
scaffold_250	37	82.0
scaffold_2500	1	1.0
scaffold_2501	18	82.0
scaffold_25010	1	2.0
scaffold_25012	1	1.0
scaffold_25018	3	24.0
scaffold_2502	14	32.0
scaffold_25024	1	1.0
scaffold_2503	6	13.0
scaffold_25036	1	1.0
scaffold_25039	1	2.0
scaffold_2504	3	21.0
scaffold_2505	19	93.0
scaffold_25053	1	1.0
scaffold_2506	12	20.0
scaffold_25065	1	2.0
scaffold_25069	1	1.0
scaffold_2507	5	14.0
scaffold_25072	2	6.0
scaffold_25077	2	2.0
scaffold_25079	1	1.0
scaffold_2508	5	5.0
scaffold_25082	1	4.0
scaffold_25088	1	1.0
scaffold_2509	3	3.0
scaffold_25098	1	1.0
scaffold_251	59	568.0
scaffold_2510	24	666.0
scaffold_25100	1	3.0
scaffold_2511	11	69.0
scaffold_25110	1	1.0
scaffold_25112	1	1.0
scaffold_25115	1	1.0
scaffold_2512	12	29.0
scaffold_25122	1	1.0
scaffold_25123	1	2.0
scaffold_2513	6	13.0
scaffold_25131	8	21.0
scaffold_25139	1	1.0
scaffold_2514	9	15.0
scaffold_2515	13	44.0
scaffold_25152	1	1.0
scaffold_2516	3	4.0
scaffold_25162	0	0.0
scaffold_25163	2	7.0
scaffold_2517	8	111.0
scaffold_25171	1	1.0
scaffold_2518	4	5.0
scaffold_25180	1	2.0
scaffold_2519	3	14.0
scaffold_25194	1	1.0
scaffold_252	35	63.0
scaffold_2520	4	8.0
scaffold_25200	2	6.0
scaffold_25204	0	0.0
scaffold_25209	0	0.0
scaffold_2521	1	4.0
scaffold_25211	1	1.0
scaffold_25212	1	1.0
scaffold_25214	1	1.0
scaffold_2522	2	4.0
scaffold_2523	19	25.0
scaffold_25234	1	1.0
scaffold_2524	7	17.0
scaffold_2525	4	10.0
scaffold_25256	1	1.0
scaffold_2526	1	1.0
scaffold_25262	3	6.0
scaffold_25266	1	1.0
scaffold_25268	10	33.0
scaffold_2527	17	34.0
scaffold_25270	1	1.0
scaffold_2528	2	3.0
scaffold_2529	5	6.0
scaffold_25290	1	1.0
scaffold_253	54	156.0
scaffold_2530	18	68.0
scaffold_2531	3	27.0
scaffold_25310	1	1.0
scaffold_25313	2	6.0
scaffold_2532	5	12.0
scaffold_25323	2	2.0
scaffold_2533	2	9.0
scaffold_25331	1	1.0
scaffold_25334	1	2.0
scaffold_2534	10	14.0
scaffold_25348	1	1.0
scaffold_2535	8	24.0
scaffold_2536	14	262.0
scaffold_25361	1	1.0
scaffold_25362	0	0.0
scaffold_25363	1	2.0
scaffold_2537	16	22.0
scaffold_25377	1	1.0
scaffold_2538	14	23.0
scaffold_25389	1	1.0
scaffold_2539	4	8.0
scaffold_25393	1	2.0
scaffold_25394	1	1.0
scaffold_254	56	351.0
scaffold_2540	7	13.0
scaffold_25405	0	0.0
scaffold_2541	39	421.0
scaffold_25410	1	6.0
scaffold_25417	1	1.0
scaffold_25419	2	4.0
scaffold_2542	5	10.0
scaffold_25424	1	1.0
scaffold_25429	3	12.0
scaffold_2543	3	5.0
scaffold_2544	14	17.0
scaffold_25446	1	2.0
scaffold_2545	3	8.0
scaffold_25451	1	2.0
scaffold_25457	2	2.0
scaffold_2546	2	3.0
scaffold_25469	1	8.0
scaffold_2547	13	100.0
scaffold_25476	3	10.0
scaffold_25479	1	2.0
scaffold_2548	5	13.0
scaffold_25481	1	1.0
scaffold_25487	1	1.0
scaffold_2549	4	10.0
scaffold_255	45	271.0
scaffold_2550	16	35.0
scaffold_2551	5	28.0
scaffold_2552	9	32.0
scaffold_25522	1	1.0
scaffold_2553	13	38.0
scaffold_25535	2	6.0
scaffold_25537	1	2.0
scaffold_2554	1	1.0
scaffold_2555	27	183.0
scaffold_2556	10	20.0
scaffold_25566	1	1.0
scaffold_2557	11	18.0
scaffold_25570	0	0.0
scaffold_25571	0	0.0
scaffold_2558	14	21.0
scaffold_25588	0	0.0
scaffold_2559	13	72.0
scaffold_256	45	247.0
scaffold_2560	15	725.0
scaffold_25601	1	1.0
scaffold_2561	12	55.0
scaffold_25616	2	8.0
scaffold_2562	4	8.0
scaffold_25620	1	1.0
scaffold_25624	1	1.0
scaffold_25626	1	1.0
scaffold_2563	18	74.0
scaffold_25631	2	2.0
scaffold_2564	6	11.0
scaffold_25642	0	0.0
scaffold_2565	6	16.0
scaffold_25655	2	2.0
scaffold_2566	7	36.0
scaffold_25660	1	1.0
scaffold_25662	1	2.0
scaffold_25663	2	4.0
scaffold_25666	1	1.0
scaffold_2567	20	22.0
scaffold_25676	1	1.0
scaffold_2568	1	3.0
scaffold_25681	1	1.0
scaffold_25687	1	1.0
scaffold_25689	2	4.0
scaffold_2569	3	4.0
